row_id,label,group,source_path,source_sha256,official_split,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
855,cracked,bc8add5c57b409938d0c8a6f31efdd4fb11a074bf245d829fbf1223eb2cb0e67,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0061.jpg,bc8add5c57b409938d0c8a6f31efdd4fb11a074bf245d829fbf1223eb2cb0e67,1:val|2:test|3:train|4:train|5:val|6:val|7:test|8:val|9:val|10:val,val,test,train,train,val,val,test,val,val,val
856,cracked,275619a19e6ea3eaab4d4ceaecd14b0d079c33be794dd2bcf4d8d74a6b5d88b3,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0062.jpg,275619a19e6ea3eaab4d4ceaecd14b0d079c33be794dd2bcf4d8d74a6b5d88b3,1:val|2:train|3:test|4:test|5:train|6:val|7:train|8:train|9:test|10:test,val,train,test,test,train,val,train,train,test,test
857,cracked,885728d3c81ce45aba3190d14e87408a6d02dc7fd51350810c5759e500df836c,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0063.jpg,885728d3c81ce45aba3190d14e87408a6d02dc7fd51350810c5759e500df836c,1:val|2:test|3:val|4:test|5:val|6:train|7:val|8:train|9:test|10:train,val,test,val,test,val,train,val,train,test,train
858,cracked,8f62b99605dd207bf481789685701bc1bcc45ca30e7af41e2bb18479def01cbb,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0064.jpg,8f62b99605dd207bf481789685701bc1bcc45ca30e7af41e2bb18479def01cbb,1:train|2:val|3:val|4:test|5:train|6:val|7:train|8:train|9:test|10:val,train,val,val,test,train,val,train,train,test,val
859,cracked,1e25b7a75b015e2a4e735e7cdb50514f32a3f0b1f4bff049862199a6daf99b95,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0065.jpg,1e25b7a75b015e2a4e735e7cdb50514f32a3f0b1f4bff049862199a6daf99b95,1:test|2:test|3:train|4:test|5:val|6:train|7:val|8:val|9:train|10:test,test,test,train,test,val,train,val,val,train,test
860,cracked,09257ae4725e7f8c95b6144e5ce6fecb6c25d569bc61d315abf46af778b49bb5,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0066.jpg,09257ae4725e7f8c95b6144e5ce6fecb6c25d569bc61d315abf46af778b49bb5,1:test|2:train|3:test|4:train|5:val|6:val|7:val|8:test|9:train|10:train,test,train,test,train,val,val,val,test,train,train
861,cracked,0d71a18764b4eced413af26643bc6ef226a4b31bc44d0b1b289ab6fa231f3e9a,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0067.jpg,0d71a18764b4eced413af26643bc6ef226a4b31bc44d0b1b289ab6fa231f3e9a,1:val|2:val|3:train|4:val|5:train|6:val|7:train|8:test|9:test|10:val,val,val,train,val,train,val,train,test,test,val
862,cracked,cee19c30dfc3917e768b6c9e43d7dcef7aaac397ef1dc0190c91dc6f54bf5a7e,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0068.jpg,cee19c30dfc3917e768b6c9e43d7dcef7aaac397ef1dc0190c91dc6f54bf5a7e,1:train|2:train|3:val|4:train|5:val|6:test|7:train|8:test|9:train|10:test,train,train,val,train,val,test,train,test,train,test
863,cracked,771d08fa3a58433da7068eba95bf5bf2c2f5d78aaebe8079a2f13957b3007c7c,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0069.jpg,771d08fa3a58433da7068eba95bf5bf2c2f5d78aaebe8079a2f13957b3007c7c,1:val|2:train|3:val|4:train|5:val|6:test|7:train|8:test|9:train|10:test,val,train,val,train,val,test,train,test,train,test
864,cracked,d5d24a6dd227699194545a15517fb5959a5ba01daed8d97c3d736aa6f7701184,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0070.jpg,d5d24a6dd227699194545a15517fb5959a5ba01daed8d97c3d736aa6f7701184,1:test|2:test|3:test|4:train|5:test|6:train|7:val|8:train|9:test|10:train,test,test,test,train,test,train,val,train,test,train
865,cracked,146ac8d1140e2febc57f524b6f0aa6694b7211b5cd56c3042392b1380f52e07a,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0071.jpg,146ac8d1140e2febc57f524b6f0aa6694b7211b5cd56c3042392b1380f52e07a,1:train|2:val|3:val|4:val|5:test|6:train|7:test|8:val|9:val|10:train,train,val,val,val,test,train,test,val,val,train
866,cracked,18c02f1ffd302cbb62e22baf75803b07d830d8f7c03cbd191ca034e9cb8d106f,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0072.jpg,18c02f1ffd302cbb62e22baf75803b07d830d8f7c03cbd191ca034e9cb8d106f,1:test|2:val|3:test|4:test|5:val|6:val|7:train|8:train|9:train|10:train,test,val,test,test,val,val,train,train,train,train
867,cracked,efea5c8b5da9358c63d355256f263e1f699ea46be5f66840567be5ed9c96a593,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0073.jpg,efea5c8b5da9358c63d355256f263e1f699ea46be5f66840567be5ed9c96a593,1:train|2:train|3:test|4:val|5:train|6:train|7:test|8:val|9:val|10:train,train,train,test,val,train,train,test,val,val,train
868,cracked,54ebe7802819ead771ac445f23f9319941399f1312b46c5098b37186940e7dad,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0074.jpg,54ebe7802819ead771ac445f23f9319941399f1312b46c5098b37186940e7dad,1:train|2:test|3:val|4:test|5:test|6:train|7:val|8:val|9:val|10:train,train,test,val,test,test,train,val,val,val,train
869,cracked,51bffead3933520852ea9bf4381c0e6d012500d2ead4b7d905b45068c2609ae2,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0075.jpg,51bffead3933520852ea9bf4381c0e6d012500d2ead4b7d905b45068c2609ae2,1:test|2:val|3:train|4:val|5:test|6:test|7:test|8:val|9:test|10:val,test,val,train,val,test,test,test,val,test,val
870,cracked,e682d05eeda39c867f6971f4b7618ee83be61c59f50bc8e1952c37871440916b,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0076.jpg,e682d05eeda39c867f6971f4b7618ee83be61c59f50bc8e1952c37871440916b,1:train|2:val|3:test|4:test|5:val|6:train|7:val|8:train|9:val|10:val,train,val,test,test,val,train,val,train,val,val
871,cracked,aac5585e2942bc7a3be72f57c4882be54570a2dce81593407472edc6596fa95e,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0077.jpg,aac5585e2942bc7a3be72f57c4882be54570a2dce81593407472edc6596fa95e,1:train|2:val|3:test|4:val|5:train|6:train|7:test|8:val|9:train|10:val,train,val,test,val,train,train,test,val,train,val
872,cracked,0923fb32a105b6d6d17446765145ffa6f44ba39f40be5214ebe7530fdd9c177d,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0078.jpg,0923fb32a105b6d6d17446765145ffa6f44ba39f40be5214ebe7530fdd9c177d,1:test|2:val|3:val|4:train|5:test|6:test|7:test|8:val|9:train|10:test,test,val,val,train,test,test,test,val,train,test
873,cracked,2e7ab2729668e292bbafafa200fa5b1b3425a505dbe08fac91279af4014d3253,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0079.jpg,2e7ab2729668e292bbafafa200fa5b1b3425a505dbe08fac91279af4014d3253,1:val|2:train|3:val|4:train|5:train|6:test|7:train|8:train|9:val|10:test,val,train,val,train,train,test,train,train,val,test
874,cracked,79815964c0736c68a7d38f59c0a58230402c8eb5234147b94f2f187c51602e8e,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0080.jpg,79815964c0736c68a7d38f59c0a58230402c8eb5234147b94f2f187c51602e8e,1:train|2:test|3:train|4:val|5:train|6:test|7:val|8:train|9:val|10:val,train,test,train,val,train,test,val,train,val,val
875,cracked,7ed34e7c384cd756a7b462d70ca8f6173a87a4099b11b7461bad83107c1cc013,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0081.jpg,7ed34e7c384cd756a7b462d70ca8f6173a87a4099b11b7461bad83107c1cc013,1:test|2:val|3:val|4:train|5:val|6:test|7:val|8:train|9:val|10:val,test,val,val,train,val,test,val,train,val,val
876,cracked,df5acd99012e3adaadaa6ee6bf07402ca0d2ffe64d2eabc48168cc6facca1f38,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0082.jpg,df5acd99012e3adaadaa6ee6bf07402ca0d2ffe64d2eabc48168cc6facca1f38,1:train|2:test|3:train|4:test|5:train|6:val|7:test|8:train|9:train|10:val,train,test,train,test,train,val,test,train,train,val
877,cracked,ec9a6480538b30a9f8e7514d182fd7f1946e7dd690160e0324f3042d2641ad94,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0083.jpg,ec9a6480538b30a9f8e7514d182fd7f1946e7dd690160e0324f3042d2641ad94,1:train|2:val|3:train|4:test|5:test|6:train|7:val|8:train|9:val|10:val,train,val,train,test,test,train,val,train,val,val
878,cracked,35e7312667382f35e9c363853b0dbbeca96e93c599b5225a23b1f6cfa972c211,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0084.jpg,35e7312667382f35e9c363853b0dbbeca96e93c599b5225a23b1f6cfa972c211,1:train|2:val|3:test|4:train|5:test|6:val|7:val|8:val|9:train|10:test,train,val,test,train,test,val,val,val,train,test
879,cracked,7eea12e87c28a763f5561fa2ae88144ba1ad17dbfd9b86dcea6f560f3e8d1c16,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0085.jpg,7eea12e87c28a763f5561fa2ae88144ba1ad17dbfd9b86dcea6f560f3e8d1c16,1:test|2:val|3:test|4:val|5:train|6:val|7:train|8:val|9:train|10:test,test,val,test,val,train,val,train,val,train,test
880,cracked,b1288fed0fead91f5d6098f86969d191cc4a817bf781db3ba347736716e58bfe,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0087.jpg,b1288fed0fead91f5d6098f86969d191cc4a817bf781db3ba347736716e58bfe,1:val|2:train|3:test|4:train|5:test|6:test|7:test|8:train|9:test|10:val,val,train,test,train,test,test,test,train,test,val
881,cracked,818dcc5a1a7b9707ca511913b2ac06e3bcbc1075943c4360216d8e6c09a6a684,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0088.jpg,818dcc5a1a7b9707ca511913b2ac06e3bcbc1075943c4360216d8e6c09a6a684,1:train|2:train|3:val|4:train|5:train|6:val|7:train|8:val|9:val|10:train,train,train,val,train,train,val,train,val,val,train
882,cracked,eac1884746ae2d6b8ce9fb01423615e6ec413288dd95cd0077a803c535eed9f5,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0089.jpg,eac1884746ae2d6b8ce9fb01423615e6ec413288dd95cd0077a803c535eed9f5,1:val|2:train|3:test|4:test|5:test|6:val|7:test|8:test|9:val|10:test,val,train,test,test,test,val,test,test,val,test
883,cracked,86fd9b3064b87da94e1df258479ccb2ca0c7d9fd7811c087867e70d70a590864,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0090.jpg,86fd9b3064b87da94e1df258479ccb2ca0c7d9fd7811c087867e70d70a590864,1:val|2:test|3:test|4:test|5:test|6:val|7:val|8:val|9:test|10:val,val,test,test,test,test,val,val,val,test,val
884,cracked,4327ebea99eab2856c4cf46a33ca6b5feb1aeaae2e512846518f4843f849418c,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0091.jpg,4327ebea99eab2856c4cf46a33ca6b5feb1aeaae2e512846518f4843f849418c,1:val|2:val|3:val|4:val|5:train|6:test|7:test|8:val|9:train|10:test,val,val,val,val,train,test,test,val,train,test
885,cracked,be9ababe228301153aa72141e750ab7b6492734be61b7d937dbf83445e4c799f,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0092.jpg,be9ababe228301153aa72141e750ab7b6492734be61b7d937dbf83445e4c799f,1:val|2:test|3:val|4:test|5:val|6:test|7:train|8:test|9:val|10:train,val,test,val,test,val,test,train,test,val,train
886,cracked,e7eff69e03b6a44ad188c8df5fdff4f32c2e961aebb64d7d6d8f86425d1bc6e7,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0093.jpg,e7eff69e03b6a44ad188c8df5fdff4f32c2e961aebb64d7d6d8f86425d1bc6e7,1:test|2:test|3:train|4:test|5:train|6:test|7:val|8:train|9:val|10:val,test,test,train,test,train,test,val,train,val,val
887,cracked,afe31781c6512f2bc1453cf0db6b53e60c51bb53ecee79962991e67c7d90c983,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0094.jpg,afe31781c6512f2bc1453cf0db6b53e60c51bb53ecee79962991e67c7d90c983,1:val|2:train|3:train|4:test|5:val|6:train|7:val|8:val|9:test|10:train,val,train,train,test,val,train,val,val,test,train
888,cracked,6c832117ca7f5345905e00631b5a35b2f40d4612c95797c5b1cc29f2ae2b1c24,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0095.jpg,6c832117ca7f5345905e00631b5a35b2f40d4612c95797c5b1cc29f2ae2b1c24,1:val|2:val|3:val|4:val|5:train|6:val|7:val|8:test|9:train|10:train,val,val,val,val,train,val,val,test,train,train
889,cracked,715eeec1737a0d87ea986135f73914a4f690da56d2b929aaf8383a2fb098994a,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0097.jpg,715eeec1737a0d87ea986135f73914a4f690da56d2b929aaf8383a2fb098994a,1:train|2:test|3:train|4:train|5:val|6:test|7:test|8:train|9:test|10:test,train,test,train,train,val,test,test,train,test,test
890,cracked,6a4a73b32d43fa1135464d0e216e8897bee5cd102cf5f58793743da2acb8ebaf,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0098.jpg,6a4a73b32d43fa1135464d0e216e8897bee5cd102cf5f58793743da2acb8ebaf,1:train|2:val|3:train|4:val|5:train|6:test|7:test|8:val|9:test|10:test,train,val,train,val,train,test,test,val,test,test
891,cracked,8229b0a492661648c2431b78d02c54a15981cd8d1dac6908586eaec887290f1a,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0099.jpg,8229b0a492661648c2431b78d02c54a15981cd8d1dac6908586eaec887290f1a,1:test|2:train|3:test|4:val|5:val|6:val|7:test|8:test|9:train|10:val,test,train,test,val,val,val,test,test,train,val
892,cracked,d05e8649f3fcef305159af2180addd019ede6e747344b0679e006bca39c90e02,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0100.jpg,d05e8649f3fcef305159af2180addd019ede6e747344b0679e006bca39c90e02,1:test|2:train|3:val|4:train|5:test|6:test|7:train|8:train|9:train|10:train,test,train,val,train,test,test,train,train,train,train
893,cracked,27be1e16a9e3ebcb50bc82ecd2e53bc479c58f64b166c5096eefe9901c46cc28,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0101.jpg,27be1e16a9e3ebcb50bc82ecd2e53bc479c58f64b166c5096eefe9901c46cc28,1:val|2:train|3:val|4:test|5:test|6:test|7:val|8:test|9:test|10:train,val,train,val,test,test,test,val,test,test,train
894,cracked,3be7dd2b7475a08bfbd4648c842db35a04796500613187a060e8be2ea1e8df32,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0102.jpg,3be7dd2b7475a08bfbd4648c842db35a04796500613187a060e8be2ea1e8df32,1:val|2:val|3:test|4:test|5:val|6:test|7:val|8:test|9:val|10:train,val,val,test,test,val,test,val,test,val,train
895,cracked,95006fb09afcae510642f145f293d956bc9b1a74d4c7a19bd5b8f611fcf36fad,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0103.jpg,95006fb09afcae510642f145f293d956bc9b1a74d4c7a19bd5b8f611fcf36fad,1:test|2:test|3:test|4:train|5:train|6:val|7:val|8:val|9:train|10:test,test,test,test,train,train,val,val,val,train,test
896,cracked,398be33240dcf8ac73de0e8fed0b19396888257880d98847426cad2d6ca283b8,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0104.jpg,398be33240dcf8ac73de0e8fed0b19396888257880d98847426cad2d6ca283b8,1:test|2:train|3:train|4:test|5:val|6:test|7:test|8:test|9:val|10:test,test,train,train,test,val,test,test,test,val,test
897,cracked,ed4382f0132603200785da9a31e8c0e97257596ffbe5af6eab938168257d4049,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0105.jpg,ed4382f0132603200785da9a31e8c0e97257596ffbe5af6eab938168257d4049,1:train|2:train|3:val|4:val|5:test|6:val|7:test|8:val|9:test|10:val,train,train,val,val,test,val,test,val,test,val
898,cracked,b5b99a166169fcc785977551cae1404a37a55de88301174478232ee8545cb754,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0106.jpg,b5b99a166169fcc785977551cae1404a37a55de88301174478232ee8545cb754,1:train|2:val|3:test|4:test|5:train|6:train|7:val|8:test|9:test|10:val,train,val,test,test,train,train,val,test,test,val
899,cracked,77861a2248d28b0151b6cf17dac732ac72aca5b189742cc08b08a6607b029b3d,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0107.jpg,77861a2248d28b0151b6cf17dac732ac72aca5b189742cc08b08a6607b029b3d,1:train|2:test|3:val|4:val|5:train|6:val|7:test|8:val|9:train|10:test,train,test,val,val,train,val,test,val,train,test
900,cracked,e7551301c80bb22bee9b52015a59fb54252983b9dd0b7c0854fee41f5da72253,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0108.jpg,e7551301c80bb22bee9b52015a59fb54252983b9dd0b7c0854fee41f5da72253,1:test|2:test|3:val|4:test|5:train|6:test|7:val|8:val|9:val|10:val,test,test,val,test,train,test,val,val,val,val
901,cracked,681c1bcfc3b6c4519dfc75a244b5b652e77bca2a7c5532b3c1347ed3f6578ad0,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0109.jpg,681c1bcfc3b6c4519dfc75a244b5b652e77bca2a7c5532b3c1347ed3f6578ad0,1:test|2:test|3:train|4:train|5:test|6:train|7:train|8:val|9:train|10:train,test,test,train,train,test,train,train,val,train,train
902,cracked,19f8814a74b1eda50d87cc4ce457dd843d284edf51638c426b5956bd63fd92e6,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0110.jpg,19f8814a74b1eda50d87cc4ce457dd843d284edf51638c426b5956bd63fd92e6,1:train|2:train|3:train|4:val|5:test|6:val|7:train|8:val|9:test|10:train,train,train,train,val,test,val,train,val,test,train
903,cracked,218815c9a6e7f25a99eb7e53d6a3e06ac937ba05b8a8a1eb8457781038df494d,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0111.jpg,218815c9a6e7f25a99eb7e53d6a3e06ac937ba05b8a8a1eb8457781038df494d,1:train|2:test|3:train|4:val|5:val|6:val|7:train|8:test|9:train|10:test,train,test,train,val,val,val,train,test,train,test
904,cracked,0a873bee13f198b746a474c2834ad1f1b540bae39e874d8fb087f39ab57bed1a,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0112.jpg,0a873bee13f198b746a474c2834ad1f1b540bae39e874d8fb087f39ab57bed1a,1:train|2:val|3:val|4:test|5:val|6:val|7:test|8:train|9:val|10:test,train,val,val,test,val,val,test,train,val,test
905,cracked,da0bf46e4aa6e4d155fd14af8e71c0624f28f92607f81898ff4ec340e079b36f,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0113.jpg,da0bf46e4aa6e4d155fd14af8e71c0624f28f92607f81898ff4ec340e079b36f,1:train|2:test|3:test|4:test|5:test|6:train|7:val|8:test|9:val|10:test,train,test,test,test,test,train,val,test,val,test
906,cracked,59a322ff2ab018abb867c72d98d79a6f1a8dedb5d06f31c399383d779d56fef4,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0114.jpg,59a322ff2ab018abb867c72d98d79a6f1a8dedb5d06f31c399383d779d56fef4,1:val|2:train|3:test|4:test|5:test|6:test|7:test|8:test|9:val|10:train,val,train,test,test,test,test,test,test,val,train
907,cracked,79b1b7a34a4da1408300e1bb16fa4553096ad1b5f20e1cea27573185de4c3f66,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0115.jpg,79b1b7a34a4da1408300e1bb16fa4553096ad1b5f20e1cea27573185de4c3f66,1:val|2:train|3:train|4:test|5:test|6:train|7:val|8:test|9:val|10:val,val,train,train,test,test,train,val,test,val,val
908,cracked,1970ce020ac1ea23021677a9c5834b1c3f3dd3406a37b57c2d44b515c018d508,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0116.jpg,1970ce020ac1ea23021677a9c5834b1c3f3dd3406a37b57c2d44b515c018d508,1:val|2:test|3:train|4:train|5:val|6:test|7:train|8:test|9:test|10:train,val,test,train,train,val,test,train,test,test,train
909,cracked,d1fb554b705c0241998ce4d51a8ae9e3038bcbee666403ab6163b4b8195b9eef,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0117.jpg,d1fb554b705c0241998ce4d51a8ae9e3038bcbee666403ab6163b4b8195b9eef,1:test|2:val|3:test|4:train|5:test|6:train|7:train|8:val|9:test|10:val,test,val,test,train,test,train,train,val,test,val
910,cracked,bf4c86509c1628e1864b6a51d7de5dce8aaca01d61b7d03debb3f0de6a0d9bf1,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0118.jpg,bf4c86509c1628e1864b6a51d7de5dce8aaca01d61b7d03debb3f0de6a0d9bf1,1:test|2:test|3:test|4:test|5:train|6:val|7:val|8:test|9:test|10:train,test,test,test,test,train,val,val,test,test,train
911,cracked,fda09dfadb709c11f4c8be4f53fd69a50032d7503313cfcb85a59d12f8d3ff93,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0119.jpg,fda09dfadb709c11f4c8be4f53fd69a50032d7503313cfcb85a59d12f8d3ff93,1:test|2:val|3:val|4:train|5:val|6:val|7:train|8:test|9:train|10:test,test,val,val,train,val,val,train,test,train,test
912,cracked,4d35b888356f3e486ec5b5512e4167bfbc415ad7eb1f02b62a0426a007b77b84,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0120.jpg,4d35b888356f3e486ec5b5512e4167bfbc415ad7eb1f02b62a0426a007b77b84,1:val|2:test|3:test|4:test|5:val|6:train|7:train|8:val|9:val|10:val,val,test,test,test,val,train,train,val,val,val
913,cracked,e06af335f2712c21b84979d7499f6abbf93d583ac069bcfe5173bbcf35f38e0e,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0121.jpg,e06af335f2712c21b84979d7499f6abbf93d583ac069bcfe5173bbcf35f38e0e,1:val|2:val|3:test|4:train|5:val|6:train|7:val|8:train|9:train|10:train,val,val,test,train,val,train,val,train,train,train
914,cracked,93e487ed9f3310051bb449d7977785c8a2b58a0cbb53b2f169d768f136c00690,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0122.jpg,93e487ed9f3310051bb449d7977785c8a2b58a0cbb53b2f169d768f136c00690,1:train|2:test|3:val|4:val|5:test|6:test|7:val|8:test|9:val|10:test,train,test,val,val,test,test,val,test,val,test
915,cracked,ae2548691296fd1662039536d49566fcfac4da6a2afa2c9b4ebed6b142b5ef59,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0123.jpg,ae2548691296fd1662039536d49566fcfac4da6a2afa2c9b4ebed6b142b5ef59,1:test|2:val|3:val|4:test|5:train|6:train|7:test|8:test|9:test|10:val,test,val,val,test,train,train,test,test,test,val
916,cracked,9b42630b451961a8dbb1fb25233f3ea87168fd4e00c5c53509d233da11d460c9,data/confirmatory_sources/DTD/extracted/dtd/images/cracked/cracked_0124.jpg,9b42630b451961a8dbb1fb25233f3ea87168fd4e00c5c53509d233da11d460c9,1:val|2:test|3:train|4:test|5:train|6:test|7:val|8:val|9:val|10:val,val,test,train,test,train,test,val,val,val,val
